order_id,food_item_id,created_at,is_primary_item,price,quantity
2058,3519,"2024-09-06 01:17:49",No,251,1
2058,3043,"2024-09-06 01:17:49",No,261,1
2058,941,"2024-09-06 01:17:49",Yes,328,1
2059,4634,"2024-09-10 21:36:33",Yes,202,1
2059,72,"2024-09-10 21:36:33",No,140,1
2060,3629,"2024-09-19 22:46:18",Yes,284,1
2060,4474,"2024-09-19 22:46:18",No,183,1
2060,4474,"2024-09-19 22:46:18",No,183,1
2060,3629,"2024-09-19 22:46:18",No,284,1
2060,4474,"2024-09-19 22:46:18",No,183,1
2061,4284,"2024-10-30 05:48:42",No,198,1
2061,4639,"2024-10-30 05:48:42",Yes,150,1
2062,1990,"2024-07-25 20:26:43",Yes,235,1
2063,4317,"2024-08-29 19:04:44",Yes,222,1
2064,220,"2025-02-22 03:42:56",Yes,234,1
2064,3553,"2025-02-22 03:42:56",No,224,1
2064,2124,"2025-02-22 03:42:56",No,286,1
2065,214,"2024-11-12 04:45:35",No,255,1
2065,1991,"2024-11-12 04:45:35",Yes,259,1
2065,1367,"2024-11-12 04:45:35",No,278,1
2065,1697,"2024-11-12 04:45:35",No,139,1
2066,3704,"2025-03-19 17:17:35",No,257,1
2066,2094,"2025-03-19 17:17:35",Yes,330,1
2066,1892,"2025-03-19 17:17:35",No,288,1
2067,646,"2025-06-18 18:16:05",Yes,191,1
2068,2943,"2025-03-30 22:56:58",Yes,288,1
2068,763,"2025-03-30 22:56:58",No,209,1
2068,1756,"2025-03-30 22:56:58",No,230,1
2068,988,"2025-03-30 22:56:58",No,156,1
2068,4689,"2025-03-30 22:56:58",No,209,1
2069,1199,"2024-07-27 20:26:05",Yes,348,1
2069,1199,"2024-07-27 20:26:05",No,348,1
2069,1431,"2024-07-27 20:26:05",No,261,1
2070,2953,"2025-05-26 19:26:37",No,138,1
2070,2033,"2025-05-26 19:26:37",No,145,1
2070,2033,"2025-05-26 19:26:37",Yes,145,1
2070,1743,"2025-05-26 19:26:37",No,315,1
2070,2048,"2025-05-26 19:26:37",No,202,1
2071,1482,"2025-02-10 08:55:19",Yes,261,1
2071,794,"2025-02-10 08:55:19",No,305,1
2071,4549,"2025-02-10 08:55:19",No,203,1
2072,194,"2025-05-24 16:49:54",Yes,222,1
2073,3854,"2025-03-19 14:09:21",No,194,1
2073,2584,"2025-03-19 14:09:21",No,182,1
2073,2397,"2025-03-19 14:09:21",Yes,290,1
2073,1393,"2025-03-19 14:09:21",No,188,1
2074,1599,"2024-09-24 00:39:00",Yes,265,1
2074,2160,"2024-09-24 00:39:00",No,171,1
2074,2160,"2024-09-24 00:39:00",No,171,1
2074,2160,"2024-09-24 00:39:00",No,171,1
2075,1263,"2024-10-25 18:08:58",Yes,178,1
2076,3725,"2025-06-16 01:11:38",Yes,240,1
2076,4932,"2025-06-16 01:11:38",No,176,1
2077,4399,"2024-10-05 09:07:40",Yes,213,1
2077,3969,"2024-10-05 09:07:40",No,267,1
2077,4241,"2024-10-05 09:07:40",No,192,1
2078,3279,"2025-03-19 13:23:39",Yes,199,1
2078,2113,"2025-03-19 13:23:39",No,314,1
2078,3279,"2025-03-19 13:23:39",No,199,1
2079,4849,"2024-12-20 23:45:38",No,196,1
2079,40,"2024-12-20 23:45:38",Yes,274,1
2080,3399,"2025-01-05 20:55:34",No,191,1
2080,2431,"2025-01-05 20:55:34",Yes,177,1
2081,2133,"2025-04-17 05:34:39",No,296,1
2081,2081,"2025-04-17 05:34:39",No,338,1
2081,1828,"2025-04-17 05:34:39",Yes,147,1
2081,2159,"2025-04-17 05:34:39",No,270,1
2082,4189,"2024-10-09 15:20:47",Yes,198,1
2082,4904,"2024-10-09 15:20:47",No,231,1
2082,4800,"2024-10-09 15:20:47",No,234,1
2083,4676,"2025-03-27 03:49:23",Yes,311,1
2083,2551,"2025-03-27 03:49:23",No,279,1
2084,240,"2025-06-11 03:36:10",No,296,1
2084,1533,"2025-06-11 03:36:10",No,193,1
2084,339,"2025-06-11 03:36:10",Yes,207,1
2084,339,"2025-06-11 03:36:10",No,207,1
2085,39,"2025-06-02 11:53:52",Yes,210,1
2085,1034,"2025-06-02 11:53:52",No,263,1
2085,1974,"2025-06-02 11:53:52",No,225,1
2086,226,"2025-03-28 21:20:41",No,219,1
2086,226,"2025-03-28 21:20:41",Yes,219,1
2086,725,"2025-03-28 21:20:41",No,225,1
2086,2078,"2025-03-28 21:20:41",No,210,1
2087,2980,"2025-06-22 20:36:49",No,198,1
2087,3846,"2025-06-22 20:36:49",Yes,315,1
2088,2872,"2025-04-22 11:46:08",Yes,235,1
2088,986,"2025-04-22 11:46:08",No,319,1
2088,1299,"2025-04-22 11:46:08",No,242,1
2089,4396,"2024-09-21 23:15:39",Yes,215,1
2089,3407,"2024-09-21 23:15:39",No,146,1
2089,4757,"2024-09-21 23:15:39",No,253,1
2090,3098,"2024-10-14 23:47:57",Yes,160,1
2090,1101,"2024-10-14 23:47:57",No,156,1
2090,4338,"2024-10-14 23:47:57",No,220,1
2090,534,"2024-10-14 23:47:57",No,206,1
2091,935,"2025-01-13 14:00:28",Yes,240,1
2091,935,"2025-01-13 14:00:28",No,240,1
2092,2792,"2024-07-22 00:59:42",No,248,1
2092,4457,"2024-07-22 00:59:42",No,215,1
2092,2963,"2024-07-22 00:59:42",Yes,324,1
2092,4881,"2024-07-22 00:59:42",No,274,1
2093,2429,"2025-01-19 10:42:50",No,227,1
2093,2032,"2025-01-19 10:42:50",Yes,200,1
2094,854,"2025-04-26 08:55:37",No,216,1
2094,4267,"2025-04-26 08:55:37",No,214,1
2094,1881,"2025-04-26 08:55:37",Yes,218,1
2094,3912,"2025-04-26 08:55:37",No,292,1
2095,318,"2025-04-21 02:21:33",No,286,1
2095,3268,"2025-04-21 02:21:33",No,211,1
2095,570,"2025-04-21 02:21:33",Yes,132,1
2095,277,"2025-04-21 02:21:33",No,166,1
2096,175,"2024-07-13 10:46:06",No,243,1
2096,1318,"2024-07-13 10:46:06",Yes,174,1
2097,2104,"2024-11-29 00:50:11",Yes,310,1
2097,2980,"2024-11-29 00:50:11",No,198,1
2098,3006,"2024-08-09 20:41:15",Yes,275,1
2099,1264,"2025-05-05 16:41:09",Yes,247,1
2099,1936,"2025-05-05 16:41:09",No,219,1
2099,1264,"2025-05-05 16:41:09",No,247,1
2099,1264,"2025-05-05 16:41:09",No,247,1
2100,2749,"2025-04-11 20:36:22",No,270,1
2100,4937,"2025-04-11 20:36:22",No,200,1
2100,4503,"2025-04-11 20:36:22",Yes,313,1
2100,4535,"2025-04-11 20:36:22",No,230,1
2101,3796,"2025-05-26 14:28:25",Yes,253,1
2102,2132,"2024-09-11 21:36:19",Yes,251,1
2102,1837,"2024-09-11 21:36:19",No,286,1
2102,1837,"2024-09-11 21:36:19",No,286,1
2102,2209,"2024-09-11 21:36:19",No,171,1
2103,253,"2025-02-15 07:19:48",Yes,242,1
2103,3816,"2025-02-15 07:19:48",No,112,1
2104,1388,"2024-09-20 12:53:32",No,247,1
2104,2888,"2024-09-20 12:53:32",No,314,1
2104,841,"2024-09-20 12:53:32",No,186,1
2104,841,"2024-09-20 12:53:32",Yes,186,1
2105,1799,"2025-03-23 17:18:04",Yes,237,1
2105,2592,"2025-03-23 17:18:04",No,293,1
2105,2851,"2025-03-23 17:18:04",No,243,1
2106,2333,"2024-10-21 20:01:58",Yes,193,1
2106,4290,"2024-10-21 20:01:58",No,284,1
2106,2541,"2024-10-21 20:01:58",No,181,1
2107,954,"2025-04-29 09:57:02",No,124,1
2107,2912,"2025-04-29 09:57:02",No,192,1
2107,4127,"2025-04-29 09:57:02",No,214,1
2107,4127,"2025-04-29 09:57:02",No,214,1
2107,3582,"2025-04-29 09:57:02",Yes,223,1
2108,2857,"2025-06-10 09:44:36",Yes,285,1
2109,3742,"2024-11-24 22:47:46",Yes,315,1
2109,3742,"2024-11-24 22:47:46",No,315,1
2109,2548,"2024-11-24 22:47:46",No,285,1
2109,2423,"2024-11-24 22:47:46",No,279,1
2110,1216,"2024-12-15 17:23:21",Yes,197,1
2111,3070,"2024-09-21 06:30:30",No,205,1
2111,3857,"2024-09-21 06:30:30",No,206,1
2111,971,"2024-09-21 06:30:30",No,121,1
2111,1281,"2024-09-21 06:30:30",Yes,123,1
2111,2224,"2024-09-21 06:30:30",No,207,1
2112,1697,"2024-11-16 18:10:19",Yes,139,1
2112,4756,"2024-11-16 18:10:19",No,233,1
2112,4962,"2024-11-16 18:10:19",No,234,1
2112,1808,"2024-11-16 18:10:19",No,201,1
2113,4338,"2025-02-25 21:09:22",No,220,1
2113,534,"2025-02-25 21:09:22",Yes,206,1
2113,3772,"2025-02-25 21:09:22",No,235,1
2113,3772,"2025-02-25 21:09:22",No,235,1
2114,3382,"2025-04-21 20:01:09",Yes,251,1
2115,2233,"2025-04-25 08:30:35",Yes,131,1
2115,28,"2025-04-25 08:30:35",No,166,1
2115,2853,"2025-04-25 08:30:35",No,186,1
2115,2853,"2025-04-25 08:30:35",No,186,1
2115,2347,"2025-04-25 08:30:35",No,220,1
2116,615,"2024-08-15 17:38:07",No,250,1
2116,4780,"2024-08-15 17:38:07",No,277,1
2116,2180,"2024-08-15 17:38:07",No,162,1
2116,1640,"2024-08-15 17:38:07",Yes,214,1
2116,4692,"2024-08-15 17:38:07",No,183,1
2117,4231,"2024-10-11 09:35:44",Yes,162,1
2117,1504,"2024-10-11 09:35:44",No,274,1
2117,4231,"2024-10-11 09:35:44",No,162,1
2117,4231,"2024-10-11 09:35:44",No,162,1
2117,4396,"2024-10-11 09:35:44",No,215,1
2118,3882,"2024-09-25 23:17:23",No,120,1
2118,1124,"2024-09-25 23:17:23",No,150,1
2118,707,"2024-09-25 23:17:23",No,224,1
2118,1077,"2024-09-25 23:17:23",Yes,185,1
2119,1361,"2024-08-16 05:12:58",Yes,214,1
2120,4596,"2025-03-18 05:52:44",Yes,287,1
2120,779,"2025-03-18 05:52:44",No,204,1
2121,2082,"2025-03-26 10:33:55",Yes,155,1
2121,4691,"2025-03-26 10:33:55",No,239,1
2122,1494,"2024-11-27 18:21:25",No,284,1
2122,4779,"2024-11-27 18:21:25",No,252,1
2122,3670,"2024-11-27 18:21:25",Yes,315,1
2122,1494,"2024-11-27 18:21:25",No,284,1
2123,2171,"2024-11-25 20:51:21",No,144,1
2123,3472,"2024-11-25 20:51:21",No,268,1
2123,2138,"2024-11-25 20:51:21",No,248,1
2123,243,"2024-11-25 20:51:21",No,198,1
2123,3472,"2024-11-25 20:51:21",Yes,268,1
2124,350,"2024-12-05 16:11:27",Yes,180,1
2124,256,"2024-12-05 16:11:27",No,231,1
2124,3590,"2024-12-05 16:11:27",No,241,1
2125,3101,"2025-06-16 10:04:51",Yes,259,1
2125,3630,"2025-06-16 10:04:51",No,223,1
2126,3873,"2025-06-19 07:12:18",Yes,198,1
2126,798,"2025-06-19 07:12:18",No,243,1
2126,4813,"2025-06-19 07:12:18",No,311,1
2126,1416,"2025-06-19 07:12:18",No,218,1
2127,3533,"2024-08-31 15:10:18",No,159,1
2127,656,"2024-08-31 15:10:18",Yes,285,1
2127,2397,"2024-08-31 15:10:18",No,290,1
2128,576,"2025-03-31 17:45:02",Yes,206,1
2128,4957,"2025-03-31 17:45:02",No,226,1
2129,327,"2024-10-01 18:23:26",Yes,287,1
2129,2844,"2024-10-01 18:23:26",No,261,1
2129,3477,"2024-10-01 18:23:26",No,268,1
2129,176,"2024-10-01 18:23:26",No,188,1
2130,3381,"2025-04-09 20:20:02",Yes,246,1
2131,2230,"2025-06-11 23:08:44",No,181,1
2131,1341,"2025-06-11 23:08:44",No,223,1
2131,4108,"2025-06-11 23:08:44",Yes,190,1
2131,710,"2025-06-11 23:08:44",No,181,1
2132,1899,"2025-05-07 12:46:17",Yes,326,1
2132,4441,"2025-05-07 12:46:17",No,273,1
2132,783,"2025-05-07 12:46:17",No,259,1
2133,678,"2025-05-30 01:24:24",Yes,311,1
2133,2244,"2025-05-30 01:24:24",No,182,1
2134,3301,"2025-05-15 00:57:30",No,285,1
2134,3197,"2025-05-15 00:57:30",No,278,1
2134,340,"2025-05-15 00:57:30",No,202,1
2134,340,"2025-05-15 00:57:30",No,202,1
2134,3903,"2025-05-15 00:57:30",Yes,239,1
2135,3023,"2024-09-16 23:50:31",Yes,199,1
2135,4372,"2024-09-16 23:50:31",No,190,1
2135,3026,"2024-09-16 23:50:31",No,324,1
2135,2368,"2024-09-16 23:50:31",No,176,1
2135,13,"2024-09-16 23:50:31",No,119,1
2136,3828,"2025-06-24 09:03:22",No,269,1
2136,4319,"2025-06-24 09:03:22",No,161,1
2136,1742,"2025-06-24 09:03:22",Yes,190,1
2137,2417,"2024-09-21 21:47:22",No,250,1
2137,3560,"2024-09-21 21:47:22",Yes,184,1
2137,3560,"2024-09-21 21:47:22",No,184,1
2138,2053,"2025-06-05 07:03:37",Yes,222,1
2138,4605,"2025-06-05 07:03:37",No,287,1
2138,4452,"2025-06-05 07:03:37",No,190,1
2138,108,"2025-06-05 07:03:37",No,141,1
2139,390,"2024-10-18 18:39:27",Yes,288,1
2140,313,"2025-02-24 01:39:49",Yes,178,1
2141,3858,"2025-01-03 10:58:15",Yes,241,1
2141,231,"2025-01-03 10:58:15",No,183,1
2142,527,"2024-07-05 14:07:43",Yes,212,1
2143,52,"2025-06-17 01:14:05",Yes,252,1
2143,52,"2025-06-17 01:14:05",No,252,1
2143,4891,"2025-06-17 01:14:05",No,165,1
2144,3745,"2025-06-11 01:28:18",Yes,227,1
2144,3745,"2025-06-11 01:28:18",No,227,1
2145,3260,"2025-01-18 20:19:04",No,228,1
2145,1142,"2025-01-18 20:19:04",No,313,1
2145,1268,"2025-01-18 20:19:04",Yes,124,1
2145,4208,"2025-01-18 20:19:04",No,212,1
2146,4914,"2025-04-17 03:05:58",No,290,1
2146,3358,"2025-04-17 03:05:58",No,121,1
2146,1476,"2025-04-17 03:05:58",Yes,290,1
2146,4646,"2025-04-17 03:05:58",No,230,1
2147,3627,"2025-02-09 05:54:16",Yes,267,1
2147,762,"2025-02-09 05:54:16",No,207,1
2148,4689,"2024-12-14 01:02:01",Yes,209,1
2148,2967,"2024-12-14 01:02:01",No,129,1
2148,4422,"2024-12-14 01:02:01",No,141,1
2148,1756,"2024-12-14 01:02:01",No,230,1
2148,2943,"2024-12-14 01:02:01",No,288,1
2149,1806,"2024-08-05 05:52:55",Yes,318,1
2149,2026,"2024-08-05 05:52:55",No,238,1
2149,4650,"2024-08-05 05:52:55",No,214,1
2149,3348,"2024-08-05 05:52:55",No,228,1
2150,1783,"2025-06-23 16:00:39",No,291,1
2150,1783,"2025-06-23 16:00:39",Yes,291,1
2151,260,"2024-12-31 02:08:03",Yes,238,1
2152,4256,"2025-03-10 05:13:58",No,327,1
2152,4880,"2025-03-10 05:13:58",Yes,185,1
2152,4042,"2025-03-10 05:13:58",No,255,1
2153,1500,"2025-06-28 13:44:20",No,279,1
2153,3318,"2025-06-28 13:44:20",No,319,1
2153,3318,"2025-06-28 13:44:20",No,319,1
2153,166,"2025-06-28 13:44:20",No,240,1
2153,4447,"2025-06-28 13:44:20",Yes,122,1
2154,4417,"2025-06-19 18:52:05",Yes,202,1
2154,626,"2025-06-19 18:52:05",No,270,1
2155,1865,"2025-02-08 08:36:30",Yes,192,1
2155,2786,"2025-02-08 08:36:30",No,186,1
2155,298,"2025-02-08 08:36:30",No,116,1
2156,3980,"2025-04-02 05:06:22",No,204,1
2156,463,"2025-04-02 05:06:22",No,182,1
2156,1005,"2025-04-02 05:06:22",No,317,1
2156,1491,"2025-04-02 05:06:22",Yes,300,1
2156,77,"2025-04-02 05:06:22",No,169,1
2157,2020,"2025-03-25 20:41:32",Yes,210,1
2157,1458,"2025-03-25 20:41:32",No,226,1
2157,291,"2025-03-25 20:41:32",No,301,1
2158,525,"2025-03-23 16:38:24",No,176,1
2158,272,"2025-03-23 16:38:24",No,200,1
2158,4377,"2025-03-23 16:38:24",No,281,1
2158,1117,"2025-03-23 16:38:24",Yes,258,1
2158,3105,"2025-03-23 16:38:24",No,251,1
2159,3898,"2025-04-08 10:44:50",Yes,261,1
2159,2149,"2025-04-08 10:44:50",No,255,1
2159,1205,"2025-04-08 10:44:50",No,170,1
2159,3898,"2025-04-08 10:44:50",No,261,1
2160,3049,"2024-12-12 15:54:06",Yes,217,1
2160,4134,"2024-12-12 15:54:06",No,232,1
2161,315,"2024-09-26 10:02:04",No,336,1
2161,118,"2024-09-26 10:02:04",No,229,1
2161,315,"2024-09-26 10:02:04",No,336,1
2161,104,"2024-09-26 10:02:04",Yes,185,1
2161,104,"2024-09-26 10:02:04",No,185,1
2162,3598,"2024-07-23 13:06:59",Yes,158,1
2162,3493,"2024-07-23 13:06:59",No,211,1
2162,1323,"2024-07-23 13:06:59",No,238,1
2162,2519,"2024-07-23 13:06:59",No,185,1
2163,1306,"2024-12-30 04:06:04",Yes,281,1
2163,3561,"2024-12-30 04:06:04",No,230,1
2164,2803,"2024-10-03 02:33:27",No,168,1
2164,1778,"2024-10-03 02:33:27",No,282,1
2164,612,"2024-10-03 02:33:27",No,243,1
2164,3097,"2024-10-03 02:33:27",Yes,242,1
2164,2466,"2024-10-03 02:33:27",No,177,1
2165,556,"2024-08-22 06:12:37",Yes,178,1
2165,2496,"2024-08-22 06:12:37",No,111,1
2165,3801,"2024-08-22 06:12:37",No,144,1
2165,4549,"2024-08-22 06:12:37",No,203,1
2166,2516,"2025-06-12 00:39:30",Yes,173,1
2166,1148,"2025-06-12 00:39:30",No,232,1
2166,3034,"2025-06-12 00:39:30",No,195,1
2167,2666,"2025-06-10 11:52:20",No,318,1
2167,3788,"2025-06-10 11:52:20",No,232,1
2167,2666,"2025-06-10 11:52:20",No,318,1
2167,520,"2025-06-10 11:52:20",Yes,266,1
2167,2675,"2025-06-10 11:52:20",No,173,1
2168,4961,"2025-05-21 09:10:27",Yes,173,1
2168,4412,"2025-05-21 09:10:27",No,163,1
2168,356,"2025-05-21 09:10:27",No,144,1
2168,3592,"2025-05-21 09:10:27",No,274,1
2168,1566,"2025-05-21 09:10:27",No,268,1
2169,4606,"2024-09-18 16:45:19",No,234,1
2169,4469,"2024-09-18 16:45:19",No,250,1
2169,4606,"2024-09-18 16:45:19",No,234,1
2169,4606,"2024-09-18 16:45:19",Yes,234,1
2169,1754,"2024-09-18 16:45:19",No,309,1
2170,4354,"2024-11-22 06:52:59",Yes,197,1
2170,4742,"2024-11-22 06:52:59",No,263,1
2170,4354,"2024-11-22 06:52:59",No,197,1
2170,3277,"2024-11-22 06:52:59",No,142,1
2170,3252,"2024-11-22 06:52:59",No,269,1
2171,307,"2025-01-25 14:27:35",Yes,170,1
2171,2542,"2025-01-25 14:27:35",No,192,1
2172,4411,"2025-05-26 14:00:25",No,256,1
2172,1506,"2025-05-26 14:00:25",No,285,1
2172,1081,"2025-05-26 14:00:25",Yes,202,1
2173,3170,"2024-10-21 14:40:06",Yes,240,1
2173,4542,"2024-10-21 14:40:06",No,251,1
2174,478,"2024-09-18 17:09:26",Yes,191,1
2174,264,"2024-09-18 17:09:26",No,226,1
2174,2524,"2024-09-18 17:09:26",No,213,1
2174,2970,"2024-09-18 17:09:26",No,175,1
2174,3377,"2024-09-18 17:09:26",No,287,1
2175,1327,"2025-06-12 11:33:25",No,291,1
2175,1817,"2025-06-12 11:33:25",No,232,1
2175,1478,"2025-06-12 11:33:25",No,160,1
2175,2160,"2025-06-12 11:33:25",Yes,171,1
2175,2428,"2025-06-12 11:33:25",No,198,1
2176,986,"2024-11-15 01:07:47",Yes,319,1
2176,1568,"2024-11-15 01:07:47",No,212,1
2176,808,"2024-11-15 01:07:47",No,221,1
2176,418,"2024-11-15 01:07:47",No,293,1
2176,2034,"2024-11-15 01:07:47",No,156,1
2177,3236,"2025-01-10 03:50:13",Yes,220,1
2178,2293,"2025-04-04 22:44:20",Yes,146,1
2178,2488,"2025-04-04 22:44:20",No,170,1
2179,686,"2025-01-12 12:05:40",Yes,131,1
2180,1216,"2024-09-06 12:06:24",Yes,197,1
2181,233,"2024-10-23 04:40:34",No,222,1
2181,3367,"2024-10-23 04:40:34",No,248,1
2181,2241,"2024-10-23 04:40:34",Yes,169,1
2181,744,"2024-10-23 04:40:34",No,232,1
2182,4494,"2024-12-09 21:52:17",Yes,174,1
2182,2639,"2024-12-09 21:52:17",No,236,1
2183,1966,"2025-03-07 17:27:49",Yes,188,1
2183,4173,"2025-03-07 17:27:49",No,236,1
2183,1735,"2025-03-07 17:27:49",No,177,1
2184,2782,"2024-08-10 12:21:27",No,317,1
2184,3304,"2024-08-10 12:21:27",No,225,1
2184,2454,"2024-08-10 12:21:27",No,243,1
2184,2454,"2024-08-10 12:21:27",Yes,243,1
2185,1056,"2025-03-19 10:07:48",Yes,178,1
2185,2473,"2025-03-19 10:07:48",No,255,1
2185,1788,"2025-03-19 10:07:48",No,193,1
2185,3248,"2025-03-19 10:07:48",No,324,1
2186,2855,"2024-07-08 23:05:18",Yes,188,1
2187,2170,"2024-09-24 13:50:48",Yes,249,1
2187,3876,"2024-09-24 13:50:48",No,215,1
2188,1662,"2025-03-23 18:43:47",No,232,1
2188,2309,"2025-03-23 18:43:47",No,187,1
2188,3675,"2025-03-23 18:43:47",Yes,247,1
2189,4381,"2024-07-08 04:21:25",Yes,261,1
2189,2548,"2024-07-08 04:21:25",No,285,1
2189,3060,"2024-07-08 04:21:25",No,260,1
2190,1211,"2024-09-21 05:07:00",Yes,221,1
2190,1211,"2024-09-21 05:07:00",No,221,1
2190,387,"2024-09-21 05:07:00",No,280,1
2190,4277,"2024-09-21 05:07:00",No,157,1
2191,4295,"2024-08-07 18:17:59",No,186,1
2191,2630,"2024-08-07 18:17:59",No,211,1
2191,3334,"2024-08-07 18:17:59",No,180,1
2191,3768,"2024-08-07 18:17:59",Yes,192,1
2191,292,"2024-08-07 18:17:59",No,139,1
2192,381,"2025-02-19 22:01:27",Yes,216,1
2192,3933,"2025-02-19 22:01:27",No,133,1
2192,3933,"2025-02-19 22:01:27",No,133,1
2192,2788,"2025-02-19 22:01:27",No,239,1
2193,4158,"2024-10-06 02:08:23",Yes,223,1
2193,2998,"2024-10-06 02:08:23",No,230,1
2193,2897,"2024-10-06 02:08:23",No,213,1
2194,2512,"2024-07-25 10:03:46",Yes,186,1
2195,1655,"2024-12-28 17:17:20",No,291,1
2195,4039,"2024-12-28 17:17:20",No,113,1
2195,4546,"2024-12-28 17:17:20",No,174,1
2195,1389,"2024-12-28 17:17:20",Yes,311,1
2196,3503,"2025-03-07 12:18:27",Yes,245,1
2196,4800,"2025-03-07 12:18:27",No,234,1
2196,4189,"2025-03-07 12:18:27",No,198,1
2197,4849,"2025-01-06 17:37:46",Yes,196,1
2197,40,"2025-01-06 17:37:46",No,274,1
2197,2619,"2025-01-06 17:37:46",No,128,1
2198,192,"2025-02-17 11:29:44",No,242,1
2198,171,"2025-02-17 11:29:44",No,263,1
2198,1986,"2025-02-17 11:29:44",No,213,1
2198,106,"2025-02-17 11:29:44",Yes,202,1
2198,192,"2025-02-17 11:29:44",No,242,1
2199,1505,"2025-02-23 17:59:30",Yes,325,1
2199,4523,"2025-02-23 17:59:30",No,175,1
2199,4202,"2025-02-23 17:59:30",No,264,1
2200,1109,"2024-10-04 09:54:33",Yes,315,1
2200,1084,"2024-10-04 09:54:33",No,163,1
2201,4892,"2025-05-28 14:21:20",No,182,1
2201,4127,"2025-05-28 14:21:20",No,214,1
2201,4892,"2025-05-28 14:21:20",No,182,1
2201,954,"2025-05-28 14:21:20",Yes,124,1
2201,4892,"2025-05-28 14:21:20",No,182,1
2202,3010,"2025-05-07 22:24:22",Yes,203,1
2203,171,"2024-09-01 06:13:48",Yes,263,1
2203,106,"2024-09-01 06:13:48",No,202,1
2203,31,"2024-09-01 06:13:48",No,215,1
2203,4031,"2024-09-01 06:13:48",No,274,1
2204,2267,"2025-05-02 18:35:09",No,302,1
2204,2735,"2025-05-02 18:35:09",Yes,214,1
2204,4726,"2025-05-02 18:35:09",No,257,1
2205,4389,"2024-12-17 01:03:20",No,280,1
2205,577,"2024-12-17 01:03:20",No,181,1
2205,2065,"2024-12-17 01:03:20",No,133,1
2205,1691,"2024-12-17 01:03:20",No,128,1
2205,2901,"2024-12-17 01:03:20",Yes,200,1
2206,4009,"2025-05-20 06:48:31",Yes,217,1
2206,4594,"2025-05-20 06:48:31",No,260,1
2206,1966,"2025-05-20 06:48:31",No,188,1
2206,3594,"2025-05-20 06:48:31",No,219,1
2207,1405,"2024-09-24 00:54:28",Yes,318,1
2207,2082,"2024-09-24 00:54:28",No,155,1
2207,2082,"2024-09-24 00:54:28",No,155,1
2208,955,"2025-05-09 18:04:27",Yes,201,1
2209,1790,"2025-05-21 14:08:31",No,307,1
2209,4504,"2025-05-21 14:08:31",No,204,1
2209,2619,"2025-05-21 14:08:31",Yes,128,1
2209,653,"2025-05-21 14:08:31",No,203,1
2210,1449,"2024-12-15 14:25:03",Yes,211,1
2211,1328,"2024-11-18 04:50:51",Yes,202,1
2212,2090,"2024-11-25 09:46:09",Yes,254,1
2212,1155,"2024-11-25 09:46:09",No,243,1
2213,27,"2025-05-28 06:47:22",Yes,142,1
2214,1754,"2025-04-15 02:35:12",No,309,1
2214,1595,"2025-04-15 02:35:12",No,158,1
2214,3342,"2025-04-15 02:35:12",No,241,1
2214,3342,"2025-04-15 02:35:12",Yes,241,1
2214,2651,"2025-04-15 02:35:12",No,271,1
2215,2782,"2025-01-17 18:19:29",Yes,317,1
2215,4624,"2025-01-17 18:19:29",No,177,1
2215,3322,"2025-01-17 18:19:29",No,279,1
2215,4624,"2025-01-17 18:19:29",No,177,1
2216,873,"2025-02-10 06:38:40",Yes,281,1
2216,2792,"2025-02-10 06:38:40",No,248,1
2217,3248,"2024-08-09 16:22:59",No,324,1
2217,3021,"2024-08-09 16:22:59",Yes,188,1
2217,26,"2024-08-09 16:22:59",No,232,1
2218,1563,"2025-04-05 13:06:16",Yes,332,1
2218,618,"2025-04-05 13:06:16",No,272,1
2218,834,"2025-04-05 13:06:16",No,267,1
2218,2750,"2025-04-05 13:06:16",No,249,1
2219,1454,"2024-10-21 15:41:50",No,237,1
2219,964,"2024-10-21 15:41:50",No,294,1
2219,2205,"2024-10-21 15:41:50",Yes,207,1
2219,2577,"2024-10-21 15:41:50",No,290,1
2220,3123,"2025-06-29 04:11:59",No,209,1
2220,3123,"2025-06-29 04:11:59",No,209,1
2220,3951,"2025-06-29 04:11:59",Yes,291,1
2221,1510,"2025-04-17 03:15:43",Yes,272,1
2221,3242,"2025-04-17 03:15:43",No,159,1
2221,2332,"2025-04-17 03:15:43",No,234,1
2221,3121,"2025-04-17 03:15:43",No,229,1
2221,3121,"2025-04-17 03:15:43",No,229,1
2222,2645,"2024-07-30 10:47:10",Yes,308,1
2222,332,"2024-07-30 10:47:10",No,301,1
2223,1672,"2025-03-15 22:58:11",No,244,1
2223,4393,"2025-03-15 22:58:11",No,144,1
2223,3676,"2025-03-15 22:58:11",Yes,133,1
2224,4514,"2025-02-09 11:07:25",Yes,215,1
2224,4514,"2025-02-09 11:07:25",No,215,1
2224,4899,"2025-02-09 11:07:25",No,146,1
2224,959,"2025-02-09 11:07:25",No,279,1
2224,1964,"2025-02-09 11:07:25",No,214,1
2225,1761,"2025-02-19 03:22:03",Yes,176,1
2225,74,"2025-02-19 03:22:03",No,140,1
2225,2520,"2025-02-19 03:22:03",No,245,1
2226,989,"2024-08-03 00:34:31",No,245,1
2226,139,"2024-08-03 00:34:31",No,246,1
2226,3685,"2024-08-03 00:34:31",Yes,266,1
2227,4595,"2025-05-02 18:42:24",Yes,151,1
2227,4090,"2025-05-02 18:42:24",No,223,1
2228,3514,"2025-02-10 05:22:34",Yes,244,1
